Date,Game,Earnings,Players,Tournaments
01062019,Guilty Gear Xrd REV 2,1323.2,11,2
01062019,Lichess,1100,8,2
01062019,Teamfight Tactics,1039.65,3,1
01062019,Windjammers,1000,8,1
01062019,Age of Empires III,982,8,7
01062019,King of Fighters XIV,850,3,1
01062019,Power Rangers: Battle for the Grid,850,3,1
01062019,ARMS,661,9,2
01062019,BlazBlue: Central Fiction,640,8,1
01062019,Artifact,530,7,4
01062019,Age of Empires,150,2,1
01062019,iRacing.com,111,1,1
01062019,Super Smash Bros. Brawl,76.38,3,1
01062019,Ring of Elysium,0,9,1
01072019,Fortnite,36713555.9,785,33
01072019,Call of Duty: Black Ops 4,2999500,163,5
01072019,Counter-Strike: Global Offensive,2744531.87,1256,80
01072019,PLAYERUNKNOWN’S BATTLEGROUNDS,1260030.73,265,13
01072019,Magic: The Gathering Arena,537000,92,5
01072019,Overwatch,505000,92,2
01072019,FIFA 19,5.00E+05,128,2
01072019,Arena of Valor,484000,40,1
01072019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,474414.31,147,3
01072019,Dota 2,317585.74,175,11
01072019,Rainbow Six Siege,259548.51,168,9
01072019,Clash Royale,230000,51,2
01072019,Hearthstone,226000,51,4
01072019,League of Legends,224466.05,260,12
01072019,StarCraft II,207837.46,116,34
01072019,Gears 5,2.00E+05,40,1
01072019,Teamfight Tactics,151000,66,3
01072019,CrossFire,146840,50,2
01072019,Paladins,110000,34,1
01072019,Rocket League,104567.54,40,9
01072019,Sea of Thieves,1.00E+05,67,4
01072019,Super Smash Bros. Ultimate,96612.1,460,129
01072019,Mortal Kombat 11,90542.99,67,9
01072019,Apex Legends,90000,75,7
01072019,Quake Champions,65000,20,1
01072019,Clash of Clans,50000,8,1
01072019,Minecraft,50000,9,5
01072019,WarCraft III,45000,3,1
01072019,Brawlhalla,42750,65,11
01072019,Tekken 7,38574.78,49,12
01072019,Auto Chess,35522.28,31,1
01072019,Street Fighter V: Arcade Edition,34040.91,32,6
01072019,Heroes of the Storm,25110.15,55,4
01072019,rFactor 2,19968,12,2
01072019,Soul Calibur VI,15628.03,15,3
01072019,Farming Simulator 19,13316.27,24,1
01072019,Shadowverse,11900,24,3
01072019,Super Smash Bros. Melee,10033.15,77,16
01072019,Assetto Corsa,9509.6,4,2
01072019,Free Fire,9336.49,8,1
01072019,King of Fighters 98,7445.57,6,2
01072019,King of Fighters XIV,7399.51,3,1
01072019,Age of Empires II,5633.95,32,10
01072019,Dragon Ball FighterZ,5587.52,33,7
01072019,Dead or Alive 6,5302.67,13,3
01072019,Age of Empires III,4370,11,4
01072019,TrackMania 2: Stadium,3294.81,26,9
01072019,Samurai Shodown (2019),2549.96,13,3
01072019,Project Cars 2,2000,8,4
01072019,Battalion 1944,1500,15,3
01072019,Brawl Stars,1500,4,1
01072019,StarCraft: Brood War,1405,4,1
01072019,Chess.com,1400.1,11,1
01072019,Doom II: Hell on Earth,1200,1,1
01072019,Quake II,1200,1,1
01072019,QuakeWorld,1200,1,1
01072019,Under Night In-Birth EXE: Late[st],1138.82,14,3
01072019,Lichess,1100,7,2
01072019,BlazBlue: Cross Tag Battle,933.69,11,2
01072019,Injustice 2,850,3,1
01072019,Rivals of Aether,850,3,1
01072019,Artifact,626,8,4
01072019,Ultra Street Fighter IV,615.61,6,2
01072019,Guilty Gear Xrd REV 2,581.98,7,2
01072019,Ultimate Marvel vs. Capcom 3,428.47,6,2
01072019,BlazBlue: Central Fiction,382.41,4,1
01072019,Pokk<U+00E9>n Tournament DX,260.97,3,1
01072019,Mario Kart 8 Deluxe,229.44,3,1
01072019,Mystery Game Tournament,195,11,1
01072019,Fighting EX Layer,152.96,3,1
01072019,Age of Empires,150,2,1
01072019,Project M,145,3,1
01072019,Mordhau,123,0,1
01072019,Sailor Moon S,115.13,3,1
01072019,Super Street Fighter II Turbo,92.11,3,1
01072019,Samurai Shodown V Special,61.4,3,1
01072019,ARMS,50,3,1
01082019,Dota 2,34460762.14,422,28
01082019,Fortnite,3462050.01,885,51
01082019,Arena of Valor,2166994.19,60,1
01082019,Call of Duty: Black Ops 4,2095647,180,2
01082019,Overwatch,1028680.64,410,7
01082019,League of Legends,941281.05,561,26
01082019,Rainbow Six Siege,684045.45,183,8
01082019,PLAYERUNKNOWN’S BATTLEGROUNDS,544068.51,156,4
01082019,FIFA 19,530388.57,49,3
01082019,Hearthstone,528540,175,3
01082019,Counter-Strike: Global Offensive,359173.58,516,48
01082019,Apex Legends,354873,166,5
01082019,StarCraft II,175909.79,139,42
01082019,Rocket League,170561.35,79,17
01082019,Super Smash Bros. Ultimate,131760.59,347,83
01082019,Street Fighter V: Arcade Edition,70749.17,14,3
01082019,Ring of Elysium,60000,3,1
01082019,iRacing.com,53330,44,3
01082019,Samurai Shodown (2019),47290,8,1
01082019,Minecraft,40000,7,4
01082019,Tekken 7,33777.62,32,8
01082019,Super Smash Bros. Melee,31964.45,80,12
01082019,Mortal Kombat 11,31770,24,3
01082019,Brawlhalla,25500,41,6
01082019,Halo 3,25000,17,1
01082019,Chess.com,23400.01,23,3
01082019,Dragon Ball FighterZ,23052.98,22,3
01082019,Magic: The Gathering Arena,20000,28,5
01082019,Asphalt 9: Legends,19620,3,1
01082019,Dota Underlords,16860.92,14,3
01082019,Age of Empires II,16009.43,51,11
01082019,Farming Simulator 19,13351.37,24,1
01082019,Under Night In-Birth EXE: Late[st],12132.59,17,3
01082019,WarCraft III,12070.39,36,5
01082019,Heroes of the Storm,11984.72,75,3
01082019,Shadowverse,11900,24,3
01082019,rFactor 2,10260,23,3
01082019,Call of Duty: Blackout,10000,12,1
01082019,Assetto Corsa,9797.5,5,2
01082019,Battalion 1944,8000,15,2
01082019,Team Fortress 2,7657.07,38,2
01082019,Soul Calibur VI,7460,8,1
01082019,Million Arthur: Arcana Blood,7000,3,1
01082019,CrossFire,6840,40,1
01082019,BlazBlue: Cross Tag Battle,6728.57,11,2
01082019,Super Smash Bros. for Wii U,5840,12,2
01082019,Quake Champions,5286.91,6,1
01082019,Super Smash Bros.,4230,20,2
01082019,Brawl Stars,3600,13,3
01082019,Super Smash Bros. Brawl,2340,12,2
01082019,Project Cars 2,2000,10,4
01082019,Naruto Shippuden: Ultimate Ninja Storm 4,1700,5,2
01082019,StarCraft: Brood War,1520,7,1
01082019,Guilty Gear Xrd REV 2,1227.08,9,2
01082019,FIFA 20,1000,1,1
01082019,BlazBlue: Central Fiction,725,3,1
01082019,Artifact,628,6,4
01082019,Puyo Puyo Tetris,621.08,9,2
01082019,Vampire Savior,590,3,1
01082019,King of Fighters XIV,530,3,1
01082019,Age of Empires III,500,7,3
01082019,Kill la Kill the Game: IF,470,3,1
01082019,TrackMania 2: Stadium,389.82,8,3
01082019,Melty Blood: Actress Again Current Code,345,3,1
01082019,Teenage Mutant Ninja Turtles: Tournament Fighters,320,4,1
01082019,Ultra Fight Da! Kyanta 2,320,3,1
01082019,Dengeki Bunko: Fighting Climax Ignition,315,3,1
01082019,Persona 4 Arena Ultimax,300,3,1
01082019,Guilty Gear XX Accent Core Plus R,280,3,1
01082019,Street Fighter III: 3rd Strike,279.92,3,1
01082019,Koihime Enbu,255,3,1
01082019,Sailor Moon S,250,4,1
01082019,Garou: Mark of the Wolves,225,3,1
01082019,Fighter's History Dynamite,195,3,1
01082019,Catherine: Full Body,185,3,1
01082019,Catherine,180,3,1
01082019,Tatsunoko vs. Capcom: Ultimate All-Stars,180,3,1
01082019,Puyo Puyo Champions,175,3,1
01082019,Project Justice,165,3,1
01082019,ARMS,150,4,1
01082019,Nitroplus Blasterz: Heroines Infinite Duel,150,3,1
01082019,Hokuto no Ken,145,3,1
01082019,Age of Empires,125,2,1
01082019,Arcana Heart 3: Love Max Six Stars!!!!!,110,3,1
01082019,Rivals of Aether,105,3,1
01082019,Pokk<U+00E9>n Tournament DX,95,3,1
01082019,Umineko: Golden Fantasia,90,3,1
01082019,Aquapazza: Aquaplus Dream Match,85,3,1
01082019,Guilty Gear,32,3,1
01082019,Yu-Gi-Oh! Duel Links,20,1,1
01092019,Fortnite,8742028.96,1039,80
01092019,Overwatch,3811048.85,212,5
01092019,Counter-Strike: Global Offensive,2542981.72,885,70
01092019,League of Legends,1470600.48,513,20
01092019,Apex Legends,1050001,150,3
01092019,PLAYERUNKNOWN’S BATTLEGROUNDS,603429.59,210,5
01092019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,424692.36,153,3
01092019,Dota 2,409516.84,304,33
01092019,StarCraft II,258435.77,115,26
01092019,Street Fighter V: Arcade Edition,155052.53,47,8
01092019,Teamfight Tactics,125000,52,2
01092019,iRacing.com,105470,20,3
01092019,Free Fire,93000,5,2
01092019,Heroes of the Storm,83217,21,4
01092019,Tekken 7,78958.8,59,16
01092019,Shadowverse,71213.49,32,4
01092019,StarCraft: Brood War,67040,28,1
01092019,Super Smash Bros. Ultimate,52190.16,268,66
01092019,Clash of Clans,51330,8,2
01092019,Borderlands 3,50000,16,1
01092019,Halo 3,50000,32,1
01092019,Rainbow Six Siege,44527.61,128,4
01092019,Brawlhalla,40031.5,53,5
01092019,Auto Chess,40000,12,2
01092019,Mortal Kombat 11,33859.1,38,6
01092019,Assetto Corsa,33722.8,18,4
01092019,Asphalt 9: Legends,31900,4,1
01092019,Minecraft,30000,4,3
01092019,Farming Simulator 19,26393.43,40,2
01092019,Hearthstone,26106.11,26,3
01092019,WarCraft III,20459.6,12,3
01092019,Dead or Alive 6,16760,15,2
01092019,RaceRoom Racing Experience,16450,17,2
01092019,Street Fighter V,15000,8,1
01092019,CrossFire,13110,40,1
01092019,Magic: The Gathering Arena,12000,22,3
01092019,Age of Empires II,11555,29,10
01092019,Gran Turismo Sport,10080,10,1
01092019,Super Smash Bros. Melee,8559.05,50,12
01092019,Call of Duty: Blackout,5000,4,1
01092019,Rocket League,4597.67,28,6
01092019,Dragon Ball FighterZ,4245.8,27,5
01092019,Samurai Shodown (2019),3164.45,17,4
01092019,Soul Calibur VI,3087.3,9,3
01092019,Under Night In-Birth EXE: Late[st],2760,8,1
01092019,Guilty Gear Xrd REV 2,2540,11,2
01092019,Dota Underlords,2481.3,20,6
01092019,Lichess,2200,14,4
01092019,FIFA 20,2054.62,3,4
01092019,Project Cars 2,2000,9,4
01092019,BlazBlue: Cross Tag Battle,1930,11,2
01092019,Chess.com,1402,8,1
01092019,BlazBlue: Central Fiction,1320,8,1
01092019,Brawl Stars,1200,9,1
01092019,rFactor 2,1130,3,2
01092019,TrackMania 2: Stadium,1102.77,10,4
01092019,Melty Blood: Actress Again Current Code,740,8,1
01092019,Skullgirls 2nd Encore,630,3,1
01092019,Ultimate Marvel vs. Capcom 3,600,4,2
01092019,Artifact,562,6,3
01092019,Guilty Gear XX Accent Core Plus R,500,3,1
01092019,Sailor Moon S,450,4,2
01092019,Million Arthur: Arcana Blood,420,3,1
01092019,Dengeki Bunko: Fighting Climax Ignition,410,3,1
01092019,Koihime Enbu,330,3,1
01092019,Persona 4 Arena Ultimax,260,3,1
01092019,Kill la Kill the Game: IF,230,3,1
01092019,Acceleration of SUGURI 2,210,3,1
01092019,Power Rangers: Battle for the Grid,200,3,1
01092019,Samurai Shodown V Special,190,3,1
01092019,Them's Fightin' Herds,190,3,1
01092019,Puyo Puyo Tetris,160,3,1
01092019,Ultra Street Fighter IV,160,3,1
01092019,Pokk<U+00E9>n Tournament DX,130,2,1
01092019,Puyo Puyo Champions,110,3,1
01102019,Counter-Strike: Global Offensive,1449809.7,837,62
01102019,Auto Chess,1.00E+06,32,1
01102019,Dota 2,860345.5,205,14
01102019,PLAYERUNKNOWN’S BATTLEGROUNDS,824578.64,350,17
01102019,Clash of Clans,7.00E+05,40,1
01102019,Hearthstone,686500,170,4
01102019,Rainbow Six Siege,434784.42,397,17
01102019,Overwatch,381000,246,4
01102019,Arena of Valor,327220,40,1
01102019,Magic: The Gathering Arena,250000,8,1
01102019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,219600,247,3
01102019,Fortnite,176031.86,148,14
01102019,Teamfight Tactics,150250,16,1
01102019,Clash Royale,150000,24,1
01102019,Super Smash Bros. Ultimate,118317.99,239,59
01102019,iRacing.com,112000,32,1
01102019,Big Buck Hunter Arcade,76200,3,1
01102019,Paladins,70000,40,2
01102019,Tekken 7,54784.86,63,16
01102019,WWE 2K20,50000,20,2
01102019,Brawlhalla,40500,74,10
01102019,Street Fighter V: Arcade Edition,39365.98,24,4
01102019,StarCraft II,38241.03,63,16
01102019,Mortal Kombat 11,35223.99,34,3
01102019,League of Legends,32083,36,3
01102019,Shadowverse,23985.79,8,1
01102019,WarCraft III,22374.2,17,4
01102019,Rocket League,22287.09,61,11
01102019,Super Smash Bros. Melee,21794.68,37,6
01102019,Heroes of the Storm,20696.74,50,4
01102019,Free Fire,19074.76,3,2
01102019,FIFA 20,15631.16,13,9
01102019,Dead or Alive 6,15470,24,4
01102019,Dead By Daylight,15000,15,3
01102019,Farming Simulator 19,13349.23,24,1
01102019,StarCraft: Brood War,11326.35,12,2
01102019,Battalion 1944,11041.74,15,1
01102019,Call of Duty: Modern Warfare,10000,6,1
01102019,Tetris,10000,16,1
01102019,Samurai Shodown (2019),8865.98,11,2
01102019,rFactor 2,7770,8,1
01102019,King of Fighters XIV,7685.98,8,1
01102019,Ring of Elysium,6000,5,1
01102019,Dragon Ball FighterZ,5866.98,13,3
01102019,Age of Empires,5535,14,4
01102019,Age of Empires II,5459.99,67,14
01102019,Under Night In-Birth EXE: Late[st],2960,11,2
01102019,Project Cars 2,2000,2,2
01102019,TrackMania 2: Stadium,1651.8,19,7
01102019,Soul Calibur VI,1460,11,2
01102019,Chess.com,1400,10,1
01102019,BlazBlue: Cross Tag Battle,1130,11,2
01102019,Guilty Gear Xrd REV 2,1128.8,6,2
01102019,Lichess,1100,8,2
01102019,Melty Blood: Actress Again Current Code,1040,8,1
01102019,Dota Underlords,1027.46,15,6
01102019,Dengeki Bunko: Fighting Climax Ignition,590,8,1
01102019,Assetto Corsa,536.8,4,3
01102019,Street Fighter III: 3rd Strike,520,3,1
01102019,Artifact,397.7,10,6
01102019,Super Street Fighter II Turbo,350,3,1
01102019,Ultra Street Fighter IV,320,3,1
01102019,Vampire Savior,280,3,1
01102019,RaceRoom Racing Experience,220,3,1
01102019,ShootMania Storm,210.6,12,1
01102019,Team Fortress 2,210,14,1
01102019,Tekken 5: Dark Resurrection,210,4,1
01102019,Capcom vs. SNK 2,190,3,1
01102019,Project M,182.82,3,1
01102019,Street Fighter Alpha 2,170,3,1
01102019,Virtua Fighter 5 Final Showdown,160,4,1
01112019,PLAYERUNKNOWN’S BATTLEGROUNDS,4179324,264,5
01112019,League of Legends,2386031.6,263,7
01112019,Counter-Strike: Global Offensive,1970036.98,1024,70
01112019,Dota 2,1562899.42,274,19
01112019,Fortnite,1041425,419,19
01112019,StarCraft II,807598.62,94,20
01112019,Hearthstone,8.00E+05,23,2
01112019,Rocket League,652165.72,179,11
01112019,Arena of Valor,5.00E+05,42,1
01112019,Magic: The Gathering Arena,5.00E+05,32,1
01112019,FIFA 20,403660.1,114,6
01112019,Free Fire,388441.87,64,2
01112019,Rainbow Six Siege,341299,95,4
01112019,World of WarCraft,330000,32,1
01112019,Paladins,3.00E+05,41,1
01112019,Forza Motorsport 7,250000,36,1
01112019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,174583.25,118,3
01112019,Overwatch,133470,116,3
01112019,Brawlhalla,122000,45,3
01112019,Clash Royale,105000,35,1
01112019,WarCraft III,85930,12,2
01112019,StarCraft: Brood War,68240,16,1
01112019,Shadowverse,66907.56,24,3
01112019,iRacing.com,53420,20,4
01112019,Super Smash Bros. Ultimate,51093.89,206,63
01112019,Halo 3,50000,32,1
01112019,Halo: Reach,50000,16,1
01112019,Farming Simulator 19,39722.8,41,3
01112019,BlazBlue: Central Fiction,33000,8,1
01112019,BlazBlue: Cross Tag Battle,33000,8,1
01112019,Guilty Gear Xrd REV 2,33000,8,1
01112019,Tekken 7,32860.4,65,10
01112019,Super Smash Bros. Melee,29677.05,35,7
01112019,Soul Calibur VI,27085.8,21,3
01112019,RaceRoom Racing Experience,16990,6,2
01112019,rFactor 2,16500,20,2
01112019,Mortal Kombat 11,13743.28,22,4
01112019,Dragon Ball FighterZ,11782.73,27,4
01112019,Call of Duty: Modern Warfare,11000,11,3
01112019,Teamfight Tactics,10000,8,1
01112019,Assetto Corsa,9116.2,6,3
01112019,Team Fortress 2,8960,164,4
01112019,TrackMania 2: Stadium,8629.1,47,10
01112019,Dead or Alive 6,8184,4,1
01112019,Age of Empires II,3903.39,29,12
01112019,Street Fighter V: Arcade Edition,2532.9,14,3
01112019,Rivals of Aether,2210,9,2
01112019,Chess.com,1399.99,7,1
01112019,Lichess,1000,5,1
01112019,Age of Empires III,691,5,2
01112019,Artifact,601,13,7
01112019,Samurai Shodown (2019),599.52,6,2
01112019,Dota Underlords,360.75,4,6
01112019,Under Night In-Birth EXE: Late[st],110.58,3,1
01112019,Quake Champions,0,12,1
01122019,Fortnite,6635247.89,816,14
01122019,Counter-Strike: Global Offensive,3779775.08,1088,84
01122019,Arena of Valor,1520262.27,30,2
01122019,Shadowverse,1387727.29,24,1
01122019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,1204250,228,3
01122019,League of Legends,1021040.51,119,5
01122019,CrossFire,820000,19,1
01122019,Dota 2,772486,226,16
01122019,Magic: The Gathering Arena,750000,28,1
01122019,Rocket League,541677.92,53,7
01122019,F1 2019,5.00E+05,22,1
01122019,TEPPEN,456721.47,12,1
01122019,Clash Royale,4.00E+05,21,1
01122019,PLAYERUNKNOWN’S BATTLEGROUNDS,395238.9,296,12
01122019,Street Fighter V: Arcade Edition,379950,39,3
01122019,Gears 5,360000,92,5
01122019,Call of Duty: Modern Warfare,327612.5,71,6
01122019,Tekken 7,263000.92,45,7
01122019,Rainbow Six Siege,225745.46,90,3
01122019,FIFA Online 4,198000,36,1
01122019,StarCraft II,112026.29,122,24
01122019,Hearthstone,75000,64,1
01122019,FIFA 20,54026.76,17,1
01122019,Apex Legends,50000,48,2
01122019,iRacing.com,38685,15,2
01122019,Battalion 1944,34036.31,31,2
01122019,Multigaming,33315.93,8,1
01122019,Super Smash Bros. Ultimate,27306.12,147,32
01122019,Overwatch,15000,12,1
01122019,Teamfight Tactics,11995,17,3
01122019,RaceRoom Racing Experience,11100,13,1
01122019,Heroes of the Storm,10856.07,10,1
01122019,Assetto Corsa,9086.4,3,1
01122019,Super Smash Bros. Melee,8945.95,30,6
01122019,Age of Empires II,5030.41,13,9
01122019,Gran Turismo Sport,4020,9,2
01122019,Ring of Elysium,4000,4,1
01122019,TrackMania 2: Stadium,3200.55,32,10
01122019,WarCraft III,2040,11,6
01122019,Chess.com,1800,12,2
01122019,Team Fortress 2,1126,27,1
01122019,Lichess,1100,8,2
01122019,Age of Empires III,1017,8,2
01122019,Age of Empires,600,2,2
01122019,Artifact,530,10,2
01122019,Dota Underlords,305.25,3,5
01122019,GRID (2019),218.75,3,1
01122019,Dragon Ball FighterZ,150,3,1
01122019,StarCraft: Brood War,100,4,2
01122019,Shovel Knight Showdown,60,3,1
01012020,Dota 2,1414185.6,194,8
01012020,Arena of Valor,518760,10,1
01012020,Counter-Strike: Global Offensive,487734.12,473,33
01012020,Call of Duty: Modern Warfare,267300,106,4
01012020,FIFA 20,216402.71,76,5
01012020,League of Legends,209885.86,153,3
01012020,PLAYERUNKNOWN’S BATTLEGROUNDS,138652,75,3
01012020,WarCraft III,72425.8,18,8
01012020,Super Smash Bros. Ultimate,65253.14,171,32
01012020,Rainbow Six Siege,49303.25,65,3
01012020,Age of Empires II,41565.49,36,17
01012020,F1 2019,38047.38,3,1
01012020,StarCraft II,37297.5,83,28
01012020,Free Fire,33000,8,1
01012020,Assetto Corsa,30996,1,1
01012020,Tekken 7,24397.06,29,4
01012020,Super Smash Bros. Melee,20195.12,27,3
01012020,Street Fighter V: Arcade Edition,20036.79,16,2
01012020,UNO,20000,16,2
01012020,Rivals of Aether,19552,17,2
01012020,Rocket League,14551.96,85,20
01012020,Farming Simulator 19,13180.7,24,1
01012020,Chess.com,13110,19,4
01012020,Age of Empires,11954,50,1
01012020,Overwatch,11862,39,2
01012020,Dirt Rally 2.0,10000,5,2
01012020,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,8096,23,1
01012020,Shadowverse,7900,16,2
01012020,rFactor 2,6818.94,3,1
01012020,iRacing.com,4200,6,1
01012020,Guilty Gear Xrd REV 2,4170,9,2
01012020,TrackMania 2: Stadium,2912.98,17,6
01012020,Fantasy Strike,2610,8,1
01012020,Samurai Shodown (2019),2510,8,1
01012020,Under Night In-Birth EXE: Late[st],2200,8,1
01012020,Mystery Game Tournament,1920,8,1
01012020,Dragon Ball FighterZ,1580,8,1
01012020,Unreal Tournament (2016),1556.98,53,1
01012020,BlazBlue: Cross Tag Battle,1520,8,1
01012020,Skullgirls 2nd Encore,1480,8,1
01012020,Mario Kart 8 Deluxe,1305,24,2
01012020,Splatoon 2,1270,13,1
01012020,WarCraft III: Reforged,1250,6,2
01012020,Lichess,1100,8,2
01012020,Soul Calibur VI,1050,8,1
01012020,Windjammers,1000,10,2
01012020,Mortal Kombat 11,980,8,1
01012020,Super Smash Bros.,940,11,2
01012020,Street Fighter III: 3rd Strike,880,8,1
01012020,Melty Blood: Actress Again Current Code,720,8,1
01012020,Ultimate Marvel vs. Capcom 3,630,3,1
01012020,BlazBlue: Central Fiction,600,3,1
01012020,Super Street Fighter II Turbo,590,6,2
01012020,Guilty Gear XX Accent Core Plus R,550,3,1
01012020,Pokk<U+00E9>n Tournament DX,520,3,1
01012020,Vampire Savior,520,3,1
01012020,Marvel vs. Capcom: Infinite,490,3,1
01012020,Age of Empires III,380,4,1
01012020,Artifact,365,6,5
01012020,King of Fighters XIV,340,3,1
01012020,Them's Fightin' Herds,340,5,2
01012020,Team Fortress 2,337.92,18,1
01012020,Power Rangers: Battle for the Grid,330,3,1
01012020,Sailor Moon S,310,3,1
01012020,Dota Underlords,305.25,4,5
01012020,Dead or Alive 6,250,3,1
01012020,Capcom vs. SNK 2,240,3,1
01012020,Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,220,3,1
01012020,Brawlhalla,172.9,10,4
01012020,StarCraft: Brood War,120,3,2
01012020,Kill la Kill the Game: IF,70,3,1
01022020,Rainbow Six Siege,3003461.84,105,3
01022020,Magic: The Gathering Arena,1100000,28,2
01022020,Counter-Strike: Global Offensive,962945.58,596,48
01022020,Fortnite,517760,106,2
01022020,Hearthstone,502500,131,2
01022020,FIFA 20,365897.65,117,7
01022020,Dota 2,358087,65,4
01022020,PLAYERUNKNOWN’S BATTLEGROUNDS,347607.77,226,8
01022020,Call of Duty: Modern Warfare,260150,86,6
01022020,League of Legends,203917,105,4
01022020,Dragon Ball FighterZ,80476.76,20,2
01022020,Super Smash Bros. Melee,74897.54,51,8
01022020,Chess.com,52000,27,3
01022020,WarCraft III: Reforged,34006.74,34,16
01022020,Super Smash Bros. Ultimate,33899.02,173,39
